2.993227e-02  3.555830e-02  3.555830e-02  3.555830e-02  3.555830e-02  3.555830e-02  3.555830e-02  2.993227e-02  1.239905e+00
3.157184e-02  3.746528e-02  3.746528e-02  3.746528e-02  3.746528e-02  3.746528e-02  3.746528e-02  3.157184e-02  1.301884e+00
3.316504e-02  3.925730e-02  3.925730e-02  3.925730e-02  3.925730e-02  3.925730e-02  3.925730e-02  3.316504e-02  1.360067e+00
3.469629e-02  4.094758e-02  4.094758e-02  4.094758e-02  4.094758e-02  4.094758e-02  4.094758e-02  3.469629e-02  1.414890e+00
3.616697e-02  4.254725e-02  4.254725e-02  4.254725e-02  4.254725e-02  4.254725e-02  4.254725e-02  3.616697e-02  1.466720e+00
3.758046e-02  4.406565e-02  4.406565e-02  4.406565e-02  4.406565e-02  4.406565e-02  4.406565e-02  3.758046e-02  1.515865e+00
3.894410e-02  4.551077e-02  4.551077e-02  4.551077e-02  4.551077e-02  4.551077e-02  4.551077e-02  3.894410e-02  1.562590e+00
4.026765e-02  4.688942e-02  4.688942e-02  4.688942e-02  4.688942e-02  4.688942e-02  4.688942e-02  4.026765e-02  1.607121e+00
4.059560e-02  4.722442e-02  4.722442e-02  4.722442e-02  4.722442e-02  4.722442e-02  4.722442e-02  4.059560e-02  1.617934e+00
4.156338e-02  4.820755e-02  4.820755e-02  4.820755e-02  4.820755e-02  4.820755e-02  4.820755e-02  4.156338e-02  1.649654e+00
4.281815e-02  4.947033e-02  4.947033e-02  4.947033e-02  4.947033e-02  4.947033e-02  4.947033e-02  4.281815e-02  1.690361e+00
4.403417e-02  5.068228e-02  5.068228e-02  5.068228e-02  5.068228e-02  5.068228e-02  5.068228e-02  4.403417e-02  1.729392e+00
4.522055e-02  5.184738e-02  5.184738e-02  5.184738e-02  5.184738e-02  5.184738e-02  5.184738e-02  4.522055e-02  1.766879e+00
4.637356e-02  5.296917e-02  5.296917e-02  5.296917e-02  5.296917e-02  5.296917e-02  5.296917e-02  4.637356e-02  1.802939e+00
4.749427e-02  5.405080e-02  5.405080e-02  5.405080e-02  5.405080e-02  5.405080e-02  5.405080e-02  4.749427e-02  1.837676e+00
4.858387e-02  5.509508e-02  5.509508e-02  5.509508e-02  5.509508e-02  5.509508e-02  5.509508e-02  4.858387e-02  1.871184e+00
4.964498e-02  5.610453e-02  5.610453e-02  5.610453e-02  5.610453e-02  5.610453e-02  5.610453e-02  4.964498e-02  1.903546e+00
5.067804e-02  5.708143e-02  5.708143e-02  5.708143e-02  5.708143e-02  5.708143e-02  5.708143e-02  5.067804e-02  1.934839e+00
5.169230e-02  5.802783e-02  5.802783e-02  5.802783e-02  5.802783e-02  5.802783e-02  5.802783e-02  5.169230e-02  1.965130e+00
5.268400e-02  5.894563e-02  5.894563e-02  5.894563e-02  5.894563e-02  5.894563e-02  5.894563e-02  5.268400e-02  1.994481e+00
5.365359e-02  5.983650e-02  5.983650e-02  5.983650e-02  5.983650e-02  5.983650e-02  5.983650e-02  5.365359e-02  2.022948e+00
5.460165e-02  6.070202e-02  6.070202e-02  6.070202e-02  6.070202e-02  6.070202e-02  6.070202e-02  5.460165e-02  2.050583e+00
5.552955e-02  6.154357e-02  6.154357e-02  6.154357e-02  6.154357e-02  6.154357e-02  6.154357e-02  5.552955e-02  2.077434e+00
5.643609e-02  6.236250e-02  6.236250e-02  6.236250e-02  6.236250e-02  6.236250e-02  6.236250e-02  5.643609e-02  2.103542e+00
5.732412e-02  6.315997e-02  6.315997e-02  6.315997e-02  6.315997e-02  6.315997e-02  6.315997e-02  5.732412e-02  2.128948e+00
5.819551e-02  6.393712e-02  6.393712e-02  6.393712e-02  6.393712e-02  6.393712e-02  6.393712e-02  5.819551e-02  2.153689e+00
5.905130e-02  6.469493e-02  6.469493e-02  6.469493e-02  6.469493e-02  6.469493e-02  6.469493e-02  5.905130e-02  2.177798e+00
5.989152e-02  6.543440e-02  6.543440e-02  6.543440e-02  6.543440e-02  6.543440e-02  6.543440e-02  5.989152e-02  2.201307e+00
6.071642e-02  6.615638e-02  6.615638e-02  6.615638e-02  6.615638e-02  6.615638e-02  6.615638e-02  6.071642e-02  2.224244e+00
